# http://127.0.0.1:8001 --workers 10 --loaded-duration-minutes 4 --output-dir run_app1w5 --overwrite-output
# {"appUrl":"http://127.0.0.1:8001","debugLog":false,"loadedDurationMinutes":4.0,"logLevel":"WARN","outputDir":"run_app1w5","overwriteOutput":true,"receiveQueueSize":50,"recordingPath":"app1","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
10,0,1,PLAYER_SESSION_CREATE,1740159485794,0,
10,0,1,REQ_HOME_START,1740159485794,4,
10,0,1,REQ_HOME_END,1740159498274,4,
10,0,1,REQ_GET_START,1740159498274,5,
10,0,1,REQ_GET_END,1740159498276,5,
10,0,1,REQ_GET_START,1740159498276,6,
10,0,1,REQ_GET_END,1740159498281,6,
10,0,1,REQ_GET_START,1740159498281,7,
10,0,1,REQ_GET_END,1740159498282,7,
10,0,1,REQ_GET_START,1740159498282,8,
10,0,1,REQ_GET_END,1740159498285,8,
10,0,1,REQ_GET_START,1740159498285,9,
10,0,1,REQ_GET_END,1740159498288,9,
10,0,1,REQ_GET_START,1740159498288,10,
10,0,1,REQ_GET_END,1740159498289,10,
10,0,1,REQ_GET_START,1740159498289,11,
10,0,1,REQ_GET_END,1740159498290,11,
10,0,1,REQ_GET_START,1740159498290,12,
10,0,1,REQ_GET_END,1740159498291,12,
10,0,1,REQ_GET_START,1740159498291,13,
10,0,1,REQ_GET_END,1740159498292,13,
10,0,1,REQ_GET_START,1740159498292,14,
10,0,1,REQ_GET_END,1740159498294,14,
10,0,1,WS_OPEN_START,1740159498294,15,
10,0,1,WS_OPEN_END,1740159504066,15,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159504066,16,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159504068,16,
10,0,1,WS_SEND_START,1740159504068,16,
10,0,1,WS_SEND_END,1740159504068,16,
10,0,1,WS_RECV_INIT_START,1740159504068,17,
10,0,1,WS_RECV_INIT_END,1740159507477,17,
10,0,1,WS_RECV_START,1740159507478,18,
10,0,1,WS_RECV_END,1740159512600,18,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159512600,19,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159512607,19,
10,0,1,WS_SEND_START,1740159512607,19,
10,0,1,WS_SEND_END,1740159512607,19,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159512607,20,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159515049,20,
10,0,1,WS_SEND_START,1740159515049,20,
10,0,1,WS_SEND_END,1740159515049,20,
10,0,1,WS_RECV_START,1740159515049,21,
10,0,1,WS_RECV_END,1740159519351,21,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159519351,22,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159519745,22,
10,0,1,WS_SEND_START,1740159519745,22,
10,0,1,WS_SEND_END,1740159519745,22,
10,0,1,WS_RECV_START,1740159519745,23,
10,0,1,WS_RECV_END,1740159528690,23,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159528690,24,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159529100,24,
10,0,1,WS_SEND_START,1740159529100,24,
10,0,1,WS_SEND_END,1740159529100,24,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159529100,25,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159529336,25,
10,0,1,WS_SEND_START,1740159529336,25,
10,0,1,WS_SEND_END,1740159529336,25,
10,0,1,WS_RECV_START,1740159529336,26,
10,0,1,WS_RECV_END,1740159537432,26,
10,0,1,WS_RECV_START,1740159537432,27,
10,0,1,WS_RECV_END,1740159537694,27,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159537694,28,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159538365,28,
10,0,1,WS_SEND_START,1740159538365,28,
10,0,1,WS_SEND_END,1740159538365,28,
10,0,1,WS_RECV_START,1740159538365,29,
10,0,1,WS_RECV_END,1740159547936,29,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159547936,30,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159548324,30,
10,0,1,WS_SEND_START,1740159548324,30,
10,0,1,WS_SEND_END,1740159548324,30,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159548324,31,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159548490,31,
10,0,1,WS_SEND_START,1740159548490,31,
10,0,1,WS_SEND_END,1740159548490,31,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159548490,32,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159548643,32,
10,0,1,WS_SEND_START,1740159548643,32,
10,0,1,WS_SEND_END,1740159548643,32,
10,0,1,WS_RECV_START,1740159548643,33,
10,0,1,WS_RECV_END,1740159555432,33,
10,0,1,WS_RECV_START,1740159555433,34,
10,0,1,WS_RECV_END,1740159555714,34,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159555715,35,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159555829,35,
10,0,1,WS_SEND_START,1740159555829,35,
10,0,1,WS_SEND_END,1740159555829,35,
10,0,1,WS_RECV_START,1740159555829,36,
10,0,1,WS_RECV_END,1740159556018,36,
10,0,1,WS_RECV_START,1740159556018,37,
10,0,1,WS_RECV_END,1740159568707,37,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159568707,38,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159569587,38,
10,0,1,WS_SEND_START,1740159569587,38,
10,0,1,WS_SEND_END,1740159569587,38,
10,0,1,WS_RECV_START,1740159569587,39,
10,0,1,WS_RECV_END,1740159581823,39,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159581823,40,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159582682,40,
10,0,1,WS_SEND_START,1740159582682,40,
10,0,1,WS_SEND_END,1740159582682,40,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159582682,41,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159582684,41,
10,0,1,WS_SEND_START,1740159582684,41,
10,0,1,WS_SEND_END,1740159582684,41,
10,0,1,WS_RECV_START,1740159582684,42,
10,0,1,WS_RECV_END,1740159590237,42,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159590237,43,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159593610,43,
10,0,1,WS_SEND_START,1740159593610,43,
10,0,1,WS_SEND_END,1740159593610,43,
10,0,1,WS_RECV_START,1740159593610,44,
10,0,1,WS_RECV_END,1740159598398,44,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159598398,45,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159598839,45,
10,0,1,WS_SEND_START,1740159598839,45,
10,0,1,WS_SEND_END,1740159598840,45,
10,0,1,WS_RECV_START,1740159598840,46,
10,0,1,WS_RECV_END,1740159601603,46,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159601603,47,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159602259,47,
10,0,1,WS_SEND_START,1740159602259,47,
10,0,1,WS_SEND_END,1740159602259,47,
10,0,1,WS_RECV_START,1740159602259,48,
10,0,1,WS_RECV_END,1740159610225,48,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159610225,49,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159610231,49,
10,0,1,WS_SEND_START,1740159610231,49,
10,0,1,WS_SEND_END,1740159610231,49,
10,0,1,WS_RECV_START,1740159610231,50,
10,0,1,WS_RECV_END,1740159620102,50,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159620102,51,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159620155,51,
10,0,1,WS_SEND_START,1740159620155,51,
10,0,1,WS_SEND_END,1740159620155,51,
10,0,1,WS_RECV_START,1740159620155,52,
10,0,1,WS_RECV_END,1740159630826,52,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159630826,53,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159632020,53,
10,0,1,WS_SEND_START,1740159632020,53,
10,0,1,WS_SEND_END,1740159632020,53,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159632020,54,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159632022,54,
10,0,1,WS_SEND_START,1740159632022,54,
10,0,1,WS_SEND_END,1740159632022,54,
10,0,1,WS_RECV_START,1740159632022,55,
10,0,1,WS_RECV_END,1740159638189,55,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159638189,56,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159639434,56,
10,0,1,WS_SEND_START,1740159639434,56,
10,0,1,WS_SEND_END,1740159639434,56,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159639434,57,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159639600,57,
10,0,1,WS_SEND_START,1740159639600,57,
10,0,1,WS_SEND_END,1740159639600,57,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159639600,58,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159639969,58,
10,0,1,WS_SEND_START,1740159639969,58,
10,0,1,WS_SEND_END,1740159639969,58,
10,0,1,WS_RECV_START,1740159639969,59,
10,0,1,WS_RECV_END,1740159643506,59,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159643506,60,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159643562,60,
10,0,1,WS_SEND_START,1740159643562,60,
10,0,1,WS_SEND_END,1740159643562,60,
10,0,1,WS_RECV_START,1740159643562,61,
10,0,1,WS_RECV_END,1740159644115,61,
10,0,1,WS_RECV_START,1740159644115,62,
10,0,1,WS_RECV_END,1740159644659,62,
10,0,1,WS_RECV_START,1740159644659,63,
10,0,1,WS_RECV_END,1740159646520,63,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159646520,64,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159650307,64,
10,0,1,WS_SEND_START,1740159650307,64,
10,0,1,WS_SEND_END,1740159650307,64,
10,0,1,WS_RECV_START,1740159650307,65,
10,0,1,WS_RECV_END,1740159653770,65,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159653770,66,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159655266,66,
10,0,1,WS_SEND_START,1740159655266,66,
10,0,1,WS_SEND_END,1740159655266,66,
10,0,1,WS_RECV_START,1740159655267,67,
10,0,1,WS_RECV_END,1740159657324,67,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159657324,68,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159658079,68,
10,0,1,WS_SEND_START,1740159658079,68,
10,0,1,WS_SEND_END,1740159658079,68,
10,0,1,WS_RECV_START,1740159658079,69,
10,0,1,WS_RECV_END,1740159660973,69,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159660973,70,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159661440,70,
10,0,1,WS_SEND_START,1740159661440,70,
10,0,1,WS_SEND_END,1740159661440,70,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159661440,71,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159661622,71,
10,0,1,WS_SEND_START,1740159661622,71,
10,0,1,WS_SEND_END,1740159661622,71,
10,0,1,WS_RECV_START,1740159661622,72,
10,0,1,WS_RECV_END,1740159665163,72,
10,0,1,WS_RECV_START,1740159665163,73,
10,0,1,WS_RECV_END,1740159665632,73,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159665632,74,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159665779,74,
10,0,1,WS_SEND_START,1740159665779,74,
10,0,1,WS_SEND_END,1740159665779,74,
10,0,1,WS_RECV_START,1740159665779,75,
10,0,1,WS_RECV_END,1740159668303,75,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159668303,76,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159669260,76,
10,0,1,WS_SEND_START,1740159669260,76,
10,0,1,WS_SEND_END,1740159669260,76,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159669260,77,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159669426,77,
10,0,1,WS_SEND_START,1740159669426,77,
10,0,1,WS_SEND_END,1740159669426,77,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159669426,78,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159669577,78,
10,0,1,WS_SEND_START,1740159669577,78,
10,0,1,WS_SEND_END,1740159669577,78,
10,0,1,WS_RECV_START,1740159669577,79,
10,0,1,WS_RECV_END,1740159670516,79,
10,0,1,WS_RECV_START,1740159670516,80,
10,0,1,WS_RECV_END,1740159671352,80,
10,0,1,WS_RECV_START,1740159671352,81,
10,0,1,WS_RECV_END,1740159671897,81,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1740159671897,82,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1740159673007,82,
10,0,1,WS_SEND_START,1740159673007,82,
10,0,1,WS_SEND_END,1740159673008,82,
