# http://127.0.0.1:8001 --workers 10 --loaded-duration-minutes 4 --output-dir run_app1w5 --overwrite-output
# {"appUrl":"http://127.0.0.1:8001","debugLog":false,"loadedDurationMinutes":4.0,"logLevel":"WARN","outputDir":"run_app1w5","overwriteOutput":true,"receiveQueueSize":50,"recordingPath":"app1","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
9,9,0,PLAYER_SESSION_CREATE,1740159360036,0,
9,9,0,REQ_HOME_START,1740159360036,4,
9,9,0,REQ_HOME_END,1740159382578,4,
9,9,0,REQ_GET_START,1740159382578,5,
9,9,0,REQ_GET_END,1740159382579,5,
9,9,0,REQ_GET_START,1740159382579,6,
9,9,0,REQ_GET_END,1740159382584,6,
9,9,0,REQ_GET_START,1740159382584,7,
9,9,0,REQ_GET_END,1740159382585,7,
9,9,0,REQ_GET_START,1740159382585,8,
9,9,0,REQ_GET_END,1740159382587,8,
9,9,0,REQ_GET_START,1740159382588,9,
9,9,0,REQ_GET_END,1740159382590,9,
9,9,0,REQ_GET_START,1740159382590,10,
9,9,0,REQ_GET_END,1740159382591,10,
9,9,0,REQ_GET_START,1740159382591,11,
9,9,0,REQ_GET_END,1740159382591,11,
9,9,0,REQ_GET_START,1740159382591,12,
9,9,0,REQ_GET_END,1740159382592,12,
9,9,0,REQ_GET_START,1740159382592,13,
9,9,0,REQ_GET_END,1740159382593,13,
9,9,0,REQ_GET_START,1740159382594,14,
9,9,0,REQ_GET_END,1740159382595,14,
9,9,0,WS_OPEN_START,1740159382595,15,
9,9,0,WS_OPEN_END,1740159384245,15,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159384245,16,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159384247,16,
9,9,0,WS_SEND_START,1740159384247,16,
9,9,0,WS_SEND_END,1740159384247,16,
9,9,0,WS_RECV_INIT_START,1740159384247,17,
9,9,0,WS_RECV_INIT_END,1740159392992,17,
9,9,0,WS_RECV_START,1740159392992,18,
9,9,0,WS_RECV_END,1740159399308,18,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159399308,19,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159399314,19,
9,9,0,WS_SEND_START,1740159399314,19,
9,9,0,WS_SEND_END,1740159399315,19,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159399315,20,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159401757,20,
9,9,0,WS_SEND_START,1740159401757,20,
9,9,0,WS_SEND_END,1740159401757,20,
9,9,0,WS_RECV_START,1740159401757,21,
9,9,0,WS_RECV_END,1740159404478,21,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159404478,22,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159404872,22,
9,9,0,WS_SEND_START,1740159404872,22,
9,9,0,WS_SEND_END,1740159404872,22,
9,9,0,WS_RECV_START,1740159404872,23,
9,9,0,WS_RECV_END,1740159415865,23,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159415865,24,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159416275,24,
9,9,0,WS_SEND_START,1740159416275,24,
9,9,0,WS_SEND_END,1740159416275,24,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159416275,25,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159416510,25,
9,9,0,WS_SEND_START,1740159416510,25,
9,9,0,WS_SEND_END,1740159416511,25,
9,9,0,WS_RECV_START,1740159416511,26,
9,9,0,WS_RECV_END,1740159423575,26,
9,9,0,WS_RECV_START,1740159423575,27,
9,9,0,WS_RECV_END,1740159423845,27,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159423845,28,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159424516,28,
9,9,0,WS_SEND_START,1740159424516,28,
9,9,0,WS_SEND_END,1740159424516,28,
9,9,0,WS_RECV_START,1740159424516,29,
9,9,0,WS_RECV_END,1740159428625,29,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159428625,30,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159429013,30,
9,9,0,WS_SEND_START,1740159429013,30,
9,9,0,WS_SEND_END,1740159429013,30,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159429013,31,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159429179,31,
9,9,0,WS_SEND_START,1740159429179,31,
9,9,0,WS_SEND_END,1740159429179,31,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159429179,32,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159429331,32,
9,9,0,WS_SEND_START,1740159429331,32,
9,9,0,WS_SEND_END,1740159429332,32,
9,9,0,WS_RECV_START,1740159429332,33,
9,9,0,WS_RECV_END,1740159430759,33,
9,9,0,WS_RECV_START,1740159430759,34,
9,9,0,WS_RECV_END,1740159431036,34,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159431036,35,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159431151,35,
9,9,0,WS_SEND_START,1740159431151,35,
9,9,0,WS_SEND_END,1740159431151,35,
9,9,0,WS_RECV_START,1740159431151,36,
9,9,0,WS_RECV_END,1740159431312,36,
9,9,0,WS_RECV_START,1740159431312,37,
9,9,0,WS_RECV_END,1740159434836,37,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159434836,38,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159435716,38,
9,9,0,WS_SEND_START,1740159435716,38,
9,9,0,WS_SEND_END,1740159435717,38,
9,9,0,WS_RECV_START,1740159435717,39,
9,9,0,WS_RECV_END,1740159441609,39,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159441609,40,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1740159442468,40,
9,9,0,WS_SEND_START,1740159442468,40,
9,9,0,WS_SEND_END,1740159442468,40,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1740159442468,41,
