# http://127.0.0.1:8001/ --workers 20 --loaded-duration-minutes 1 --output-dir app1run20
# {"appUrl":"http://127.0.0.1:8001/","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"app1run20","overwriteOutput":false,"receiveQueueSize":50,"recordingPath":"recording.log","workers":20}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
24,4,1,PLAYER_SESSION_CREATE,1739912162116,0,
24,4,1,REQ_HOME_START,1739912162116,4,
24,4,1,REQ_HOME_END,1739912180922,4,
24,4,1,REQ_GET_START,1739912180922,5,
24,4,1,REQ_GET_END,1739912180926,5,
24,4,1,REQ_GET_START,1739912180926,6,
24,4,1,REQ_GET_END,1739912180927,6,
24,4,1,REQ_GET_START,1739912180927,7,
24,4,1,REQ_GET_END,1739912180927,7,
24,4,1,REQ_GET_START,1739912180927,8,
24,4,1,REQ_GET_END,1739912180931,8,
24,4,1,REQ_GET_START,1739912180931,9,
24,4,1,REQ_GET_END,1739912180932,9,
24,4,1,REQ_GET_START,1739912180932,10,
24,4,1,REQ_GET_END,1739912180933,10,
24,4,1,REQ_GET_START,1739912180933,11,
24,4,1,REQ_GET_END,1739912180941,11,
24,4,1,REQ_GET_START,1739912180941,12,
24,4,1,REQ_GET_END,1739912180943,12,
24,4,1,REQ_GET_START,1739912180944,13,
24,4,1,REQ_GET_END,1739912180944,13,
24,4,1,REQ_GET_START,1739912180944,14,
24,4,1,REQ_GET_END,1739912180944,14,
24,4,1,REQ_GET_START,1739912180944,15,
24,4,1,REQ_GET_END,1739912180945,15,
24,4,1,REQ_GET_START,1739912180945,16,
24,4,1,REQ_GET_END,1739912180945,16,
24,4,1,REQ_GET_START,1739912180945,17,
24,4,1,REQ_GET_END,1739912180947,17,
24,4,1,REQ_GET_START,1739912180947,18,
24,4,1,REQ_GET_END,1739912180947,18,
24,4,1,REQ_GET_START,1739912180947,19,
24,4,1,REQ_GET_END,1739912180948,19,
24,4,1,REQ_GET_START,1739912180948,20,
24,4,1,REQ_GET_END,1739912180949,20,
24,4,1,REQ_GET_START,1739912180949,21,
24,4,1,REQ_GET_END,1739912180978,21,
24,4,1,REQ_GET_START,1739912180978,22,
24,4,1,REQ_GET_END,1739912180979,22,
24,4,1,REQ_GET_START,1739912180979,23,
24,4,1,REQ_GET_END,1739912180979,23,
24,4,1,REQ_GET_START,1739912180979,24,
24,4,1,REQ_GET_END,1739912180980,24,
24,4,1,REQ_GET_START,1739912180980,25,
24,4,1,REQ_GET_END,1739912180982,25,
24,4,1,WS_OPEN_START,1739912180982,26,
24,4,1,WS_OPEN_END,1739912191730,26,
24,4,1,WS_RECV_INIT_START,1739912191730,27,
24,4,1,WS_RECV_INIT_END,1739912200319,27,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912200319,28,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912200333,28,
24,4,1,WS_SEND_START,1739912200333,28,
24,4,1,WS_SEND_END,1739912200333,28,
24,4,1,WS_RECV_START,1739912200333,29,
24,4,1,WS_RECV_END,1739912207962,29,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912207962,30,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912208888,30,
24,4,1,WS_SEND_START,1739912208888,30,
24,4,1,WS_SEND_END,1739912208888,30,
24,4,1,WS_RECV_START,1739912208888,31,
24,4,1,WS_RECV_END,1739912217799,31,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912217799,32,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218294,32,
24,4,1,WS_SEND_START,1739912218294,32,
24,4,1,WS_SEND_END,1739912218294,32,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218294,33,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218296,33,
24,4,1,WS_SEND_START,1739912218296,33,
24,4,1,WS_SEND_END,1739912218296,33,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218296,34,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218298,34,
24,4,1,WS_SEND_START,1739912218299,34,
24,4,1,WS_SEND_END,1739912218299,34,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218299,35,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218595,35,
24,4,1,WS_SEND_START,1739912218595,35,
24,4,1,WS_SEND_END,1739912218595,35,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218595,36,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218597,36,
24,4,1,WS_SEND_START,1739912218598,36,
24,4,1,WS_SEND_END,1739912218598,36,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218598,37,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218599,37,
24,4,1,WS_SEND_START,1739912218599,37,
24,4,1,WS_SEND_END,1739912218599,37,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218599,38,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218788,38,
24,4,1,WS_SEND_START,1739912218788,38,
24,4,1,WS_SEND_END,1739912218788,38,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218788,39,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912218792,39,
24,4,1,WS_SEND_START,1739912218792,39,
24,4,1,WS_SEND_END,1739912218792,39,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912218792,40,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912219163,40,
24,4,1,WS_SEND_START,1739912219163,40,
24,4,1,WS_SEND_END,1739912219163,40,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912219163,41,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912219165,41,
24,4,1,WS_SEND_START,1739912219165,41,
24,4,1,WS_SEND_END,1739912219165,41,
24,4,1,PLAYBACK_SLEEPBEFORE_START,1739912219165,42,
24,4,1,PLAYBACK_SLEEPBEFORE_END,1739912219276,42,
24,4,1,WS_SEND_START,1739912219276,42,
