# http://127.0.0.1:8001/ --workers 20 --loaded-duration-minutes 1 --output-dir app1run20
# {"appUrl":"http://127.0.0.1:8001/","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"app1run20","overwriteOutput":false,"receiveQueueSize":50,"recordingPath":"recording.log","workers":20}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
13,13,0,PLAYER_SESSION_CREATE,1739912119803,0,
13,13,0,REQ_HOME_START,1739912119803,4,
13,13,0,REQ_HOME_END,1739912126064,4,
13,13,0,REQ_GET_START,1739912126064,5,
13,13,0,REQ_GET_END,1739912126067,5,
13,13,0,REQ_GET_START,1739912126067,6,
13,13,0,REQ_GET_END,1739912126068,6,
13,13,0,REQ_GET_START,1739912126068,7,
13,13,0,REQ_GET_END,1739912126069,7,
13,13,0,REQ_GET_START,1739912126069,8,
13,13,0,REQ_GET_END,1739912126073,8,
13,13,0,REQ_GET_START,1739912126073,9,
13,13,0,REQ_GET_END,1739912126074,9,
13,13,0,REQ_GET_START,1739912126074,10,
13,13,0,REQ_GET_END,1739912126076,10,
13,13,0,REQ_GET_START,1739912126076,11,
13,13,0,REQ_GET_END,1739912126090,11,
13,13,0,REQ_GET_START,1739912126090,12,
13,13,0,REQ_GET_END,1739912126095,12,
13,13,0,REQ_GET_START,1739912126095,13,
13,13,0,REQ_GET_END,1739912126096,13,
13,13,0,REQ_GET_START,1739912126096,14,
13,13,0,REQ_GET_END,1739912126097,14,
13,13,0,REQ_GET_START,1739912126097,15,
13,13,0,REQ_GET_END,1739912126098,15,
13,13,0,REQ_GET_START,1739912126098,16,
13,13,0,REQ_GET_END,1739912126100,16,
13,13,0,REQ_GET_START,1739912126100,17,
13,13,0,REQ_GET_END,1739912126102,17,
13,13,0,REQ_GET_START,1739912126102,18,
13,13,0,REQ_GET_END,1739912126103,18,
13,13,0,REQ_GET_START,1739912126103,19,
13,13,0,REQ_GET_END,1739912126104,19,
13,13,0,REQ_GET_START,1739912126104,20,
13,13,0,REQ_GET_END,1739912126107,20,
13,13,0,REQ_GET_START,1739912126107,21,
13,13,0,REQ_GET_END,1739912126144,21,
13,13,0,REQ_GET_START,1739912126144,22,
13,13,0,REQ_GET_END,1739912126145,22,
13,13,0,REQ_GET_START,1739912126145,23,
13,13,0,REQ_GET_END,1739912126146,23,
13,13,0,REQ_GET_START,1739912126146,24,
13,13,0,REQ_GET_END,1739912126147,24,
13,13,0,REQ_GET_START,1739912126147,25,
13,13,0,REQ_GET_END,1739912126150,25,
13,13,0,WS_OPEN_START,1739912126150,26,
13,13,0,WS_OPEN_END,1739912130907,26,
13,13,0,WS_RECV_INIT_START,1739912130907,27,
13,13,0,WS_RECV_INIT_END,1739912137511,27,
13,13,0,PLAYBACK_SLEEPBEFORE_START,1739912137511,28,
13,13,0,PLAYBACK_SLEEPBEFORE_END,1739912137525,28,
13,13,0,WS_SEND_START,1739912137525,28,
13,13,0,WS_SEND_END,1739912137525,28,
13,13,0,WS_RECV_START,1739912137525,29,
13,13,0,WS_RECV_END,1739912143349,29,
13,13,0,PLAYBACK_SLEEPBEFORE_START,1739912143349,30,
13,13,0,PLAYBACK_SLEEPBEFORE_END,1739912144275,30,
13,13,0,WS_SEND_START,1739912144275,30,
13,13,0,WS_SEND_END,1739912144275,30,
13,13,0,WS_RECV_START,1739912144275,31,
13,13,0,WS_RECV_END,1739912151202,31,
13,13,0,PLAYBACK_SLEEPBEFORE_START,1739912151202,32,
13,13,0,PLAYBACK_SLEEPBEFORE_END,1739912151696,32,
13,13,0,WS_SEND_START,1739912151696,32,
13,13,0,WS_SEND_END,1739912151696,32,
13,13,0,PLAYBACK_SLEEPBEFORE_START,1739912151696,33,
13,13,0,PLAYBACK_SLEEPBEFORE_END,1739912151698,33,
13,13,0,WS_SEND_START,1739912151698,33,
13,13,0,WS_SEND_END,1739912151698,33,
13,13,0,PLAYBACK_SLEEPBEFORE_START,1739912151698,34,
13,13,0,PLAYBACK_SLEEPBEFORE_END,1739912151700,34,
13,13,0,WS_SEND_START,1739912151700,34,
13,13,0,WS_SEND_END,1739912151701,34,
